2021-05-22 18:04:36,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.4.25.190,
2021-05-22 18:04:36,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,120.92.137.82,
2021-05-22 18:04:36,C8-D9-D2-23-B0-01,121.192.171.162,,01-00-5E-00-00-FB,224.0.0.251,
2021-05-22 18:04:36,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,120.92.137.240,
2021-05-22 18:04:36,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.4.25.190,
2021-05-22 18:04:36,00-1A-A9-16-11-DF,121.4.25.190,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:36,00-1A-A9-16-11-DF,120.92.137.240,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:36,00-1A-A9-16-11-DF,120.92.137.82,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:36,00-1A-A9-16-11-DF,121.4.25.190,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:36,00-1A-A9-16-11-DF,121.4.25.190,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:37,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.192.171.254,
2021-05-22 18:04:37,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,172.217.27.138,
2021-05-22 18:04:37,C8-D9-D2-23-B0-01,121.192.171.162,,01-00-5E-00-00-FB,224.0.0.251,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,59.36.119.85,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,59.36.119.85,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,172.217.27.138,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.4.25.190,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,01-00-5E-00-00-FB,224.0.0.251,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.4.25.190,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
